model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_ruizorera	human	ENST00000870211.1	RARG	protein_coding	annotated	485	1849	2959	325	311	0.0595	0.0831	0.1089	0.0472	0.0913	0.1138	0.7168	0.8135	0.0616
attn	human_ruizorera	human	ENST00000256649.9	TRIM45	protein_coding	annotated	549	2291	3536	396	363	0.0901	0.1068	0.1150	0.0743	0.0927	0.1187	0.7090	0.7879	0.0612
attn	human_ruizorera	human	ENST00000875473.1	LZTS3	protein_coding	annotated	228	2339	4174	662	620	0.4948	0.0851	0.0927	0.4953	0.0807	0.0891	0.6145	0.8306	0.0602
attn	human_ruizorera	human	ENST00000427980.7	ATXN1L	protein_coding	annotated	309	2378	7896	707	641	0.4345	0.1307	0.1515	0.4694	0.1235	0.1796	0.6447	0.8424	0.0601
attn	human_ruizorera	human	ENST00000330288.6	SMIM10	protein_coding	annotated	106	357	1483	351	342	0.3592	0.1491	0.1770	0.3125	0.0946	0.1282	0.5200	0.8743	0.0600
attn	human_ruizorera	human	ENST00000343213.2	CAV2	protein_coding	annotated	43	381	776	3938	3896	0.1195	0.1505	0.1554	0.0793	0.1045	0.1122	0.3980	0.4220	0.0599
attn	human_ruizorera	human	ENST00000392446.10	CANT1	protein_coding	uORF	126	248	3287	2434	361	0.2504	0.3668	0.4132	0.5592	0.0801	0.0908	0.5508	0.6648	0.0593
attn	human_ruizorera	human	ENST00000652762.2	ENSG00000286264	protein_coding	annotated	186	983	1655	370	253	0.1054	0.0055	0.0110	0.3914	0.1037	0.1514	0.6264	0.5850	0.0588
attn	human_ruizorera	human	ENST00000291592.6	LRRC3	protein_coding	annotated	294	1067	5845	244	173	0.4313	0.1638	0.0765	0.5032	0.0709	0.0615	0.7143	0.8497	0.0584
attn	human_ruizorera	human	ENST00000439617.8	DISC1	protein_coding	annotated	79	2643	7084	212	211	0.0702	0.0771	0.0787	0.0661	0.0744	0.0755	0.6769	0.7867	0.0584
attn	human_ruizorera	human	ENST00000361981.7	L1CAM	protein_coding	annotated	109	3855	5004	279	278	0.0677	0.0648	0.0702	0.0628	0.0651	0.0394	0.8085	0.8561	0.0578
attn	human_ruizorera	human	ENST00000344726.10	HMGN3	protein_coding	annotated	123	422	865	3986	3967	0.4825	0.8349	0.3144	0.4710	0.2485	0.2687	0.3247	0.8465	0.0577
attn	human_ruizorera	human	ENST00000251822.7	RHOBTB2	protein_coding	uORF	105	272	5482	999	19	0.3049	0.3082	0.3402	0.3101	0.0694	0.0601	0.6150	0.6842	0.0575
attn	human_ruizorera	human	ENST00000221980.5	ICAM5	protein_coding	annotated	93	2867	3029	356	355	0.0624	0.0633	0.0659	0.0596	0.0630	0.0309	0.7552	0.7944	0.0574
attn	human_ruizorera	human	ENST00000297508.8	MICALL2	protein_coding	annotated	145	2859	3096	267	242	0.0821	0.0901	0.0997	0.0902	0.0657	0.0449	0.7833	0.8347	0.0573
attn	human_ruizorera	human	ENST00000658000.1	MIR1915HG	lncRNA	novel	447	857	3799	887	355	0.0800	0.1313	0.1275	0.1017	0.0948	0.1387	0.5921	0.5070	0.0572
attn	human_ruizorera	human	ENST00000927368.1	CDC42EP3	protein_coding	uORF	37	159	3138	19389	40	0.1013	0.1917	0.2718	0.5191	0.2232	0.2606	0.2654	0.7750	0.0570
attn	human_ruizorera	human	ENST00000601048.6	SELENOW	protein_coding	dORF	603	704	758	6303	38	0.1150	0.1903	0.2287	0.5342	0.1734	0.2351	0.2703	0.6842	0.0569
attn	human_ruizorera	human	ENST00000375486.9	PADI2	protein_coding	annotated	81	2078	4361	393	390	0.4161	0.0929	0.0936	0.4075	0.0734	0.0789	0.6929	0.8538	0.0569
attn	human_ruizorera	human	ENST00000650450.2	DCLRE1B	protein_coding	annotated	262	1860	3755	217	216	0.1821	0.2060	0.0818	0.1985	0.0785	0.0968	0.7162	0.8102	0.0568
attn	human_ruizorera	human	ENST00000253159.12	ZNF236	protein_coding	annotated	199	5736	8124	367	367	0.0898	0.0947	0.0686	0.0813	0.0631	0.0354	0.7764	0.8474	0.0567
attn	human_ruizorera	human	ENST00000284987.6	ADAMTS5	protein_coding	annotated	698	3490	9621	426	394	0.0579	0.0670	0.0776	0.0478	0.0680	0.0587	0.7325	0.8249	0.0566
attn	human_ruizorera	human	ENST00000419474.5	ZFHX2	protein_coding	annotated	473	8191	9296	476	468	0.1042	0.1058	0.0849	0.1048	0.0597	0.0189	0.7773	0.8205	0.0565
attn	human_ruizorera	human	ENST00000382192.7	ZNF205	protein_coding	annotated	206	1870	2062	466	464	0.0594	0.0666	0.0810	0.0549	0.0752	0.0880	0.6587	0.8772	0.0563
attn	human_ruizorera	human	ENST00000392659.2	MRPL47	protein_coding	uORF	26	163	673	5367	341	0.7258	0.4059	0.3954	0.1137	0.1152	0.1791	0.3758	0.6158	0.0562
attn	human_ruizorera	human	ENST00000379715.10	EEF1E1	protein_coding	annotated	28	552	1047	521	506	0.3261	0.2334	0.1575	0.3058	0.1098	0.1708	0.5469	0.8300	0.0562
attn	human_ruizorera	human	ENST00000273814.8	DGKQ	protein_coding	annotated	88	2916	4649	418	417	0.0889	0.1330	0.0999	0.0812	0.0876	0.1268	0.7153	0.9017	0.0559
attn	human_ruizorera	human	ENST00000865176.1	PGGHG	protein_coding	annotated	704	2917	3856	289	278	0.0998	0.0698	0.0743	0.0896	0.0632	0.0415	0.7627	0.8993	0.0557
attn	human_ruizorera	human	ENST00000651691.1	LIPT1	protein_coding	annotated	27	1208	1266	288	288	0.1740	0.1970	0.0741	0.1722	0.0717	0.0799	0.7033	0.8507	0.0554
attn	human_ruizorera	human	ENST00000395422.4	CHCHD2	protein_coding	annotated	64	519	797	1545	1518	0.0979	0.1310	0.1921	0.0698	0.1592	0.2285	0.3860	0.7991	0.0553
attn	human_ruizorera	human	ENST00000593892.5	SELENOW	protein_coding	annotated	260	373	550	6256	1231	0.2548	0.3807	0.3824	0.2741	0.1705	0.2369	0.2836	0.7457	0.0551
attn	human_ruizorera	human	ENST00000454872.6	NAALADL2	protein_coding	annotated	75	2462	9807	209	209	0.0712	0.0774	0.0865	0.0507	0.0648	0.0526	0.7959	0.7943	0.0551
attn	human_ruizorera	human	ENST00000713573.1	NNMT	protein_coding	uORF	420	743	2922	18234	27	0.5561	0.5664	0.5566	0.0612	0.0651	0.0546	0.3526	0.5556	0.0550
attn	human_ruizorera	human	ENST00000328668.8	ARSI	protein_coding	annotated	533	2242	3113	216	169	0.3157	0.1252	0.0783	0.1145	0.0651	0.0556	0.7812	0.6391	0.0548
attn	human_ruizorera	human	ENST00000248566.4	SEM1	protein_coding	annotated	84	296	458	1752	1746	0.6931	0.1429	0.1858	0.6839	0.1284	0.2015	0.4167	0.8333	0.0545
attn	human_ruizorera	human	ENST00000286544.5	FAM161B	protein_coding	annotated	69	2012	3992	501	499	0.0676	0.0791	0.1019	0.0463	0.0737	0.0918	0.6288	0.8297	0.0544
attn	human_ruizorera	human	ENST00000590247.7	PDCD5	protein_coding	annotated	73	450	603	4329	4000	0.3207	0.1808	0.2277	0.3074	0.2325	0.2682	0.3015	0.8560	0.0543
attn	human_ruizorera	human	ENST00000295682.6	KRTCAP2	protein_coding	annotated	3	491	523	594	594	0.2474	0.2253	0.1165	0.2453	0.1137	0.1835	0.4286	0.9040	0.0541
attn	human_ruizorera	human	ENST00000616432.5	GAS2L1	protein_coding	annotated	524	2569	2859	344	311	0.1297	0.0722	0.0913	0.1238	0.0818	0.1192	0.6822	0.8971	0.0539
attn	human_ruizorera	human	ENST00000566264.2	TMEM204	protein_coding	annotated	611	1291	1833	291	19	0.3151	0.5005	0.5851	0.6573	0.1001	0.1615	0.6494	0.8421	0.0539
attn	human_ruizorera	human	ENST00000544233.5	WSB2	protein_coding	uORF	164	349	2503	767	56	0.4106	0.4211	0.3134	0.1052	0.1238	0.1982	0.5659	0.6250	0.0537
attn	human_ruizorera	human	ENST00000338779.11	MTSS2	protein_coding	annotated	263	2506	4979	1206	1178	0.1356	0.2796	0.2881	0.1269	0.2660	0.2794	0.5450	0.8608	0.0536
attn	human_ruizorera	human	ENST00000272732.11	SCRN3	protein_coding	Overlap_uORF	28	117	3052	1290	75	0.5589	0.5470	0.5573	0.3133	0.0608	0.0419	0.5902	0.8667	0.0535
attn	human_ruizorera	human	ENST00000376687.4	SUV39H1	protein_coding	annotated	52	1290	2736	358	352	0.2947	0.3543	0.1012	0.2826	0.0718	0.0894	0.6989	0.8608	0.0535
attn	human_ruizorera	human	ENST00000250076.8	ZNF232	protein_coding	annotated	57	1391	1479	452	448	0.0900	0.1970	0.1405	0.0878	0.1370	0.2146	0.6457	0.8214	0.0530
attn	human_ruizorera	human	ENST00000371474.7	NSMF	protein_coding	uORF	57	203	3571	388	68	0.5222	0.3462	0.2201	0.0755	0.0909	0.1469	0.6449	0.6912	0.0527
attn	human_ruizorera	human	ENST00000555815.7	ATP10A	protein_coding	annotated	232	4731	5360	218	184	0.1621	0.0681	0.0789	0.1777	0.0726	0.0963	0.7921	0.8424	0.0526
attn	human_ruizorera	human	ENST00000599012.5	ZNF677	protein_coding	annotated	154	387	796	618	346	0.3729	0.3877	0.1409	0.1705	0.0882	0.1424	0.5063	0.8121	0.0523
attn	human_ruizorera	human	ENST00000403299.5	CARD10	protein_coding	annotated	62	3316	4113	338	336	0.0557	0.0554	0.0598	0.0531	0.0571	0.0296	0.7708	0.8750	0.0523
attn	human_ruizorera	human	ENST00000225235.5	TBC1D12	protein_coding	annotated	74	2401	5637	672	669	0.0692	0.1151	0.1255	0.0585	0.1054	0.1801	0.6298	0.8236	0.0512
attn	human_ruizorera	human	ENST00000399697.7	POLR1D	protein_coding	annotated	206	574	2036	1422	1173	0.4306	0.6562	0.4903	0.7698	0.5216	0.3158	0.4000	0.8713	0.0510
attn	human_ruizorera	human	ENST00000514355.5	ENSG00000290993	lncRNA	novel	418	666	2816	212	119	0.7099	0.2622	0.4824	0.2302	0.1336	0.2170	0.6250	0.7395	0.0508
attn	human_ruizorera	human	ENST00000858679.1	ZNF32	protein_coding	annotated	2716	3537	3728	513	442	0.0893	0.0967	0.0857	0.0666	0.0621	0.0643	0.6541	0.8100	0.0507
attn	human_ruizorera	human	ENST00000909955.1	BICRAL	protein_coding	annotated	177	3416	6530	905	874	0.1402	0.1198	0.0667	0.1325	0.0563	0.0354	0.6875	0.7780	0.0506
attn	human_ruizorera	human	ENST00000354611.9	TYW5	protein_coding	annotated	22	969	5123	520	515	0.2861	0.2227	0.2383	0.2689	0.1842	0.2538	0.5929	0.7864	0.0506
attn	human_ruizorera	human	ENST00000423085.7	TSEN15	protein_coding	annotated	106	495	1844	1844	1821	0.2435	0.3627	0.3762	0.2123	0.3216	0.2950	0.3802	0.8138	0.0505
attn	human_ruizorera	human	ENST00000337995.4	ZNF420	protein_coding	annotated	263	2329	3639	529	325	0.1618	0.1767	0.1199	0.0533	0.0603	0.0567	0.6556	0.8400	0.0505
attn	human_ruizorera	human	ENST00000432807.1	BRD3OS	protein_coding	uORF	329	703	2300	379	34	0.1974	0.2463	0.2640	0.0758	0.0883	0.1504	0.5513	0.6176	0.0503
attn	human_ruizorera	human	ENST00000409506.1	ESPNL	protein_coding	annotated	142	2055	3610	227	227	0.0690	0.0652	0.0674	0.0589	0.0575	0.0441	0.7708	0.8106	0.0503
attn	human_ruizorera	human	ENST00000502346.2	TMEM167A	protein_coding	annotated	72	290	4528	495	272	0.3158	0.2898	0.3022	0.0669	0.0639	0.0747	0.5341	0.5037	0.0503
attn	human_ruizorera	human	ENST00000438607.2	TMA7	protein_coding	annotated	41	235	561	582	530	0.1569	0.1257	0.2346	0.1192	0.2102	0.2663	0.3571	0.7755	0.0503
attn	human_ruizorera	human	ENST00000381482.8	STK35	protein_coding	annotated	56	1660	6469	1273	1259	0.1726	0.1960	0.1090	0.1513	0.0718	0.1053	0.5649	0.8427	0.0502
attn	human_ruizorera	human	ENST00000230413.9	MRPL2	protein_coding	annotated	14	691	899	1178	464	0.3048	0.3155	0.3102	0.1075	0.0637	0.0772	0.5113	0.9009	0.0496
attn	human_ruizorera	human	ENST00000423990.6	CIBAR1	protein_coding	annotated	67	822	914	1097	1086	0.1000	0.1169	0.1198	0.0944	0.1117	0.1951	0.4486	0.9098	0.0495
attn	human_ruizorera	human	ENST00000533601.7	RAB15	protein_coding	annotated	261	899	3437	295	212	0.0762	0.0871	0.0739	0.0715	0.0635	0.0780	0.6588	0.7830	0.0494
attn	human_ruizorera	human	ENST00000439211.7	DHFR	protein_coding	annotated	21	1058	3919	391	376	0.1430	0.1898	0.1267	0.1184	0.0986	0.1765	0.4727	0.7261	0.0489
attn	human_ruizorera	human	ENST00000326282.5	EID2B	protein_coding	annotated	51	536	1866	236	227	0.2650	0.3452	0.1494	0.2517	0.1318	0.2203	0.5588	0.9163	0.0488
attn	human_ruizorera	human	ENST00000322652.10	SUZ12	protein_coding	annotated	241	2460	4495	4019	3990	0.2249	0.4241	0.4085	0.2217	0.3824	0.3055	0.4535	0.8544	0.0486
attn	human_ruizorera	human	ENST00000443720.6	MKRN1	protein_coding	annotated	156	1145	1601	7714	7667	0.1531	0.3314	0.2587	0.1903	0.3220	0.2975	0.3343	0.8842	0.0483
attn	human_ruizorera	human	ENST00000340042.2	GLI4	protein_coding	annotated	78	1208	1335	822	783	0.6082	0.1887	0.2536	0.6106	0.2627	0.2859	0.4898	0.8199	0.0481
attn	human_ruizorera	human	ENST00000648743.1	LMBRD1	protein_coding	uORF	10	195	1934	2689	44	0.5348	0.5514	0.5486	0.2561	0.0539	0.0387	0.5542	0.6818	0.0480
attn	human_ruizorera	human	ENST00000665209.4	CLN8-AS1	lncRNA	novel	40	177	2210	203	157	0.1091	0.1638	0.1771	0.0220	0.0887	0.1626	0.6731	0.8025	0.0475
attn	human_ruizorera	human	ENST00000274606.8	NHP2	protein_coding	annotated	69	530	780	2368	2233	0.3192	0.4092	0.3642	0.3128	0.3652	0.3049	0.3043	0.8782	0.0471
attn	human_ruizorera	human	ENST00000590513.3	HSD17B1-AS1	lncRNA	novel	1280	2020	2411	403	35	0.2969	0.4578	0.5369	0.0574	0.0957	0.1787	0.5676	0.6000	0.0468
attn	human_ruizorera	human	ENST00000381106.4	ENSG00000285756	lncRNA	novel	412	819	1099	633	110	0.2573	0.2896	0.2822	0.0583	0.0594	0.0742	0.5625	0.8636	0.0468
attn	human_ruizorera	human	ENST00000676193.1	POMK	protein_coding	annotated	180	1232	9535	3645	2128	0.5173	0.3538	0.3869	0.2974	0.3729	0.3062	0.4589	0.6992	0.0467
attn	human_ruizorera	human	ENST00000616305.2	CASTOR2	protein_coding	annotated	282	1271	8100	1260	1215	0.1109	0.1174	0.1240	0.0552	0.0575	0.0659	0.5525	0.8831	0.0467
attn	human_ruizorera	human	ENST00000216487.12	RIN3	protein_coding	annotated	153	3110	3852	366	340	0.0474	0.0508	0.0550	0.0446	0.0532	0.0437	0.7353	0.8206	0.0465
attn	human_ruizorera	human	ENST00000429260.7	PIERCE1	protein_coding	annotated	19	429	675	235	235	0.1032	0.0732	0.0818	0.0879	0.0654	0.1021	0.6102	0.8766	0.0463
attn	human_ruizorera	human	ENST00000903115.1	NAB1	protein_coding	uORF	193	318	4234	5078	136	0.4875	0.4597	0.3612	0.0693	0.1054	0.1965	0.4163	0.6765	0.0462
attn	human_ruizorera	human	ENST00000263665.7	CNTN3	protein_coding	annotated	350	3436	5269	413	384	0.1571	0.0647	0.0673	0.1499	0.0552	0.0605	0.7421	0.8724	0.0457
attn	human_ruizorera	human	ENST00000263208.5	HIRA	protein_coding	annotated	258	3311	4053	373	259	0.1035	0.0573	0.0502	0.1171	0.0603	0.0858	0.6277	0.7992	0.0455
attn	human_ruizorera	human	ENST00000373243.7	NCDN	protein_coding	uORF	154	336	3698	4849	163	0.4353	0.4450	0.4617	0.0646	0.0481	0.0202	0.5584	0.6933	0.0454
attn	human_ruizorera	human	ENST00000411630.7	DANCR	lncRNA	novel	520	699	987	457	68	0.1444	0.0895	0.1579	0.1661	0.0915	0.1772	0.5185	0.8676	0.0452
attn	human_ruizorera	human	ENST00000877252.1	ZNF592	protein_coding	uORF	16	111	4932	2209	21	0.4750	0.4499	0.3585	0.1969	0.0563	0.0697	0.6185	0.8571	0.0451
attn	human_ruizorera	human	ENST00000507062.7	HAND2-AS1	lncRNA	novel	323	727	4298	1019	333	0.0679	0.0866	0.1103	0.0299	0.0706	0.1276	0.4710	0.8589	0.0449
attn	human_ruizorera	human	ENST00000317479.8	PXMP2	protein_coding	annotated	85	672	970	368	347	0.1831	0.0873	0.0956	0.1628	0.0672	0.1168	0.6163	0.7608	0.0448
attn	human_ruizorera	human	ENST00000392554.8	BTBD6	protein_coding	annotated	180	1796	2217	368	338	0.0758	0.0847	0.0625	0.0804	0.0582	0.0815	0.6697	0.8905	0.0446
attn	human_ruizorera	human	ENST00000532828.7	ZNF585B	protein_coding	annotated	240	2549	6197	310	310	0.0625	0.0703	0.0792	0.0402	0.0544	0.0645	0.7019	0.7129	0.0444
attn	human_ruizorera	human	ENST00000610140.7	NT5C3A	protein_coding	annotated	57	1067	1667	609	587	0.0975	0.1538	0.1543	0.0854	0.1329	0.2332	0.5818	0.8450	0.0444
attn	human_ruizorera	human	ENST00000426954.6	ZNF419	protein_coding	dORF	1996	2103	2319	581	23	0.3327	0.3787	0.2102	0.1214	0.0557	0.0723	0.6269	0.9130	0.0442
attn	human_ruizorera	human	ENST00000644773.3	TUG1	protein_coding	dORF	2266	2673	7474	4965	59	0.1237	0.1490	0.1235	0.0544	0.0855	0.1210	0.3900	0.3898	0.0436
attn	human_ruizorera	human	ENST00000907081.1	BCS1L	protein_coding	uORF	61	342	2398	2279	48	0.3942	0.4266	0.4216	0.1398	0.0577	0.0478	0.5856	0.4375	0.0436
attn	human_ruizorera	human	ENST00000366641.4	EGLN1	protein_coding	annotated	400	1680	4335	3788	3590	0.1117	0.2263	0.2437	0.0934	0.2005	0.2740	0.4076	0.9022	0.0435
attn	human_ruizorera	human	ENST00000275036.11	HMGN3	protein_coding	annotated	130	363	831	3873	3802	0.4708	0.7909	0.2882	0.4527	0.2067	0.2765	0.3333	0.8556	0.0434
attn	human_ruizorera	human	ENST00000333676.8	MRPL12	protein_coding	annotated	136	732	1009	666	637	0.3815	0.6388	0.4746	0.3805	0.4787	0.3183	0.3611	0.8760	0.0433
attn	human_ruizorera	human	ENST00000894696.1	MYL5	protein_coding	uORF	375	953	4087	222	14	0.1889	0.2034	0.2214	0.3011	0.0509	0.0541	0.6986	1.0000	0.0430
attn	human_ruizorera	human	ENST00000393965.8	CCDC142	protein_coding	annotated	162	2414	4128	293	263	0.0552	0.0555	0.0579	0.0479	0.0467	0.0307	0.7803	0.7529	0.0426
attn	human_ruizorera	human	ENST00000404241.7	ATF4	protein_coding	annotated	774	1829	1913	6236	1820	0.1102	0.1981	0.1116	0.1531	0.1959	0.2742	0.2479	0.6808	0.0424
attn	human_ruizorera	human	ENST00000603017.2	RASL10B	protein_coding	Overlap_uORF	327	680	3215	536	157	0.2590	0.2967	0.2581	0.0414	0.0653	0.1231	0.5862	0.7261	0.0423
attn	human_ruizorera	human	ENST00000321337.12	SENP3	protein_coding	annotated	357	2081	2567	1792	585	0.3825	0.5391	0.5533	0.4213	0.1984	0.2757	0.3448	0.7846	0.0421
attn	human_ruizorera	human	ENST00000609714.1	ZNF718	protein_coding	annotated	853	2193	2772	438	69	0.4515	0.5243	0.4650	0.1537	0.0549	0.0822	0.6182	0.7681	0.0420
attn	human_ruizorera	human	ENST00000588831.5	LRFN3	protein_coding	annotated	1055	2941	3689	370	256	0.0302	0.0417	0.0521	0.0591	0.0636	0.1189	0.7197	0.8438	0.0420
attn	human_ruizorera	human	ENST00000427057.6	PARP11	protein_coding	Overlap_uORF	270	401	4406	614	43	0.2977	0.3806	0.2724	0.3754	0.1361	0.2427	0.6220	0.7442	0.0417
attn	human_ruizorera	human	ENST00000301785.7	HNRNPUL2	protein_coding	annotated	302	2545	5214	1713	1574	0.6800	0.8972	0.4959	0.6805	0.5247	0.3222	0.3333	0.8005	0.0416
attn	human_ruizorera	human	ENST00000614443.2	PIGW	protein_coding	annotated	615	2129	2816	215	215	0.0783	0.0884	0.0449	0.1217	0.0745	0.1581	0.6957	0.8465	0.0409
attn	human_ruizorera	human	ENST00000683139.1	ANKRD28	protein_coding	uORF	602	724	7744	1925	14	0.3603	0.4379	0.3948	0.0928	0.0472	0.0483	0.6373	0.7857	0.0407
attn	human_ruizorera	human	ENST00000359238.7	SNX11	protein_coding	Overlap_uORF	25	135	2992	962	119	0.3848	0.4064	0.3619	0.0852	0.0572	0.0655	0.6364	0.4370	0.0406
attn	human_ruizorera	human	ENST00000391916.7	DACT3	protein_coding	annotated	119	2008	2939	5585	5574	0.4529	0.3450	0.3901	0.4588	0.3626	0.3108	0.4286	0.8559	0.0406
attn	human_ruizorera	human	ENST00000543226.2	TRAPPC2B	protein_coding	annotated	173	595	744	253	242	0.1803	0.2450	0.2280	0.1685	0.2164	0.2846	0.5918	0.8264	0.0405
attn	human_ruizorera	human	ENST00000502764.3	HOXB-AS1	lncRNA	novel	3	185	722	202	43	0.6554	0.1483	0.2028	0.0644	0.0893	0.1931	0.5625	0.7442	0.0400
attn	human_ruizorera	human	ENST00000325307.12	HMGB3	protein_coding	annotated	48	650	3507	1701	1631	0.3404	0.5840	0.5308	0.3308	0.5348	0.3239	0.3762	0.8749	0.0398
attn	human_ruizorera	human	ENST00000248121.7	SYNGR3	protein_coding	annotated	134	823	2026	475	444	0.2180	0.1442	0.1791	0.1995	0.1367	0.2484	0.5263	0.7207	0.0397
attn	human_ruizorera	human	ENST00000369405.7	ZDHHC6	protein_coding	uORF	176	289	2170	471	45	0.6055	0.4589	0.2208	0.3013	0.0606	0.1210	0.6140	0.6889	0.0396
attn	human_ruizorera	human	ENST00000346329.7	CTTN	protein_coding	dORF	2335	2436	3272	9234	16	0.5963	0.5254	0.5502	0.2110	0.0458	0.0494	0.4520	1.0000	0.0393
attn	human_ruizorera	human	ENST00000477909.5	NXPE3	protein_coding	uORF	297	539	3450	230	17	0.0911	0.0952	0.1053	0.0455	0.0436	0.0348	0.7527	0.7647	0.0393
attn	human_ruizorera	human	ENST00000439096.3	BBC3	protein_coding	uORF	20	145	1846	959	82	0.6646	0.4517	0.3570	0.0296	0.0486	0.0678	0.6161	0.5000	0.0392
attn	human_ruizorera	human	ENST00000541364.5	TUBA1C	protein_coding	annotated	29	1588	1695	2543	2543	0.1671	0.1445	0.2791	0.1671	0.2792	0.3012	0.3235	0.9107	0.0389
attn	human_ruizorera	human	ENST00000379660.4	SLC35B3	protein_coding	uORF	75	446	2137	447	43	0.2633	0.2848	0.3066	0.0144	0.0446	0.0447	0.7027	0.6047	0.0389
attn	human_ruizorera	human	ENST00000478753.5	SEPHS2	protein_coding	annotated	502	1494	2244	4555	3026	0.1398	0.5602	0.4625	0.1297	0.4043	0.3166	0.4286	0.8688	0.0386
attn	human_ruizorera	human	ENST00000320740.12	PELI3	protein_coding	annotated	125	1534	2704	208	207	0.1284	0.1885	0.0840	0.1143	0.0640	0.1394	0.7059	0.8454	0.0385
attn	human_ruizorera	human	ENST00000588221.5	ZNF266	protein_coding	uORF	378	590	3503	594	43	0.3311	0.1706	0.2043	0.2220	0.0570	0.1246	0.6424	0.6512	0.0367
attn	human_ruizorera	human	ENST00000530342.2	KDM2A	protein_coding	Overlap_uORF	26	226	3651	3104	164	0.3783	0.4589	0.4348	0.9716	0.0461	0.0715	0.5507	0.8232	0.0367
attn	human_ruizorera	human	ENST00000296734.6	GPX8	protein_coding	annotated	25	297	3245	6584	2562	0.5522	0.7144	0.5892	0.5608	0.5241	0.3256	0.3289	0.6702	0.0365
attn	human_ruizorera	human	ENST00000296802.9	NSA2	protein_coding	annotated	371	940	1199	522	436	0.4809	0.3142	0.1880	0.4898	0.0867	0.2031	0.5301	0.7752	0.0364
attn	human_ruizorera	human	ENST00000374467.4	BAK1	protein_coding	annotated	284	919	2170	1605	1082	0.2234	0.1961	0.2091	0.2296	0.2277	0.2941	0.3672	0.9418	0.0364
attn	human_ruizorera	human	ENST00000583380.5	SKA2	protein_coding	annotated	12	341	583	2122	1967	0.3637	0.3741	0.1601	0.3578	0.1573	0.2691	0.3000	0.8704	0.0364
attn	human_ruizorera	human	ENST00000478244.6	DCUN1D2	protein_coding	annotated	43	822	3032	2367	2355	0.5481	0.4118	0.4611	0.5531	0.4089	0.3190	0.4369	0.8917	0.0363
attn	human_ruizorera	human	ENST00000330137.12	SKA2	protein_coding	annotated	24	389	2809	2371	2321	0.2666	0.2510	0.1782	0.2380	0.1155	0.2408	0.3333	0.8634	0.0360
attn	human_ruizorera	human	ENST00000873033.1	TMEM250	protein_coding	annotated	472	891	2791	381	127	0.3899	0.4591	0.1606	0.0979	0.0655	0.1024	0.6514	0.3858	0.0358
attn	human_ruizorera	human	ENST00000652585.2	SNX25	protein_coding	annotated	230	3244	3745	417	417	0.0562	0.0442	0.0462	0.0531	0.0427	0.0647	0.6846	0.8201	0.0348
attn	human_ruizorera	human	ENST00000961943.1	ELAC1	protein_coding	annotated	102	1193	1384	284	284	0.1035	0.0950	0.0916	0.0991	0.0833	0.2042	0.6620	0.7887	0.0347
attn	human_ruizorera	human	ENST00000598519.2	ZNF628	protein_coding	annotated	269	3448	3562	837	829	0.0470	0.0966	0.1516	0.0459	0.1490	0.2688	0.5829	0.9131	0.0346
attn	human_ruizorera	human	ENST00000855895.1	RBMS2	protein_coding	Overlap_dORF	1397	1552	3848	608	48	0.4418	0.4630	0.3268	0.5380	0.0419	0.0625	0.6190	0.6458	0.0344
attn	human_ruizorera	human	ENST00000371281.4	TTC4	protein_coding	annotated	49	1212	2356	241	240	0.2918	0.2485	0.0903	0.2865	0.0736	0.1909	0.5500	0.8417	0.0335
attn	human_ruizorera	human	ENST00000618670.4	IKBKG	protein_coding	annotated	21	1484	2069	291	291	0.1962	0.1613	0.1112	0.1891	0.0921	0.2234	0.6441	0.8110	0.0333
attn	human_ruizorera	human	ENST00000371626.9	TXNDC12	protein_coding	annotated	96	614	1416	1029	918	0.0706	0.0827	0.0968	0.0309	0.0515	0.1254	0.4959	0.6939	0.0330
attn	human_ruizorera	human	ENST00000322886.12	E2F7	protein_coding	annotated	226	2961	5725	371	371	0.0786	0.0683	0.0843	0.0713	0.0714	0.1887	0.6917	0.8976	0.0329
attn	human_ruizorera	human	ENST00000922049.1	BRD3OS	protein_coding	annotated	863	1117	2213	373	16	0.1579	0.1673	0.1901	0.0320	0.0582	0.1528	0.5405	0.8750	0.0328
attn	human_ruizorera	human	ENST00000602279.2	GFOD2	protein_coding	annotated	226	564	5507	223	61	0.0886	0.0695	0.0763	0.0264	0.0431	0.0852	0.6613	0.9672	0.0326
attn	human_ruizorera	human	ENST00000396568.1	TMEM102	protein_coding	annotated	419	1945	1962	545	376	0.0263	0.0437	0.0526	0.0390	0.0556	0.1468	0.6000	0.9043	0.0323
attn	human_ruizorera	human	ENST00000613659.1	DUSP14	protein_coding	uORF	100	204	1559	2843	59	0.5530	0.5655	0.5040	0.7770	0.0384	0.0591	0.5224	0.6441	0.0320
attn	human_ruizorera	human	ENST00000372692.8	SET	protein_coding	Overlap_uORF	66	407	2850	1458	226	0.6777	0.7861	0.4674	0.1308	0.0648	0.1783	0.3603	0.5000	0.0318
attn	human_ruizorera	human	ENST00000398979.7	TMEM216	protein_coding	uORF	240	332	908	230	35	0.3988	0.3011	0.3163	0.0879	0.0422	0.0870	0.6290	0.7143	0.0318
