model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_hepatocytes	human	ENST00000344096.4	DYRK2	protein_coding	uORF	123	332	8888	1250	259	0.4390	0.5029	0.4418	0.7013	0.4704	0.1176	0.7069	0.6564	0.3124
attn	human_hepatocytes	human	ENST00000916006.1	HMGN4	protein_coding	annotated	220	492	1950	6349	5678	0.5978	0.7245	0.6231	0.5664	0.5730	0.1592	0.4221	0.8200	0.3123
attn	human_hepatocytes	human	ENST00000867640.1	MACIR	protein_coding	annotated	328	948	2780	2867	2356	0.8146	0.5306	0.5309	0.8281	0.4810	0.1228	0.5489	0.7958	0.3123
attn	human_hepatocytes	human	ENST00000444490.6	ECM2	protein_coding	annotated	188	2119	2648	1091	998	0.4135	0.4694	0.4226	0.3734	0.3716	0.0559	0.7050	0.7425	0.3123
attn	human_hepatocytes	human	ENST00000474889.6	PTPRG	protein_coding	Overlap_uORF	702	842	9357	8858	531	0.6619	0.7033	0.7232	0.4098	0.3424	0.0308	0.6137	0.5631	0.3122
attn	human_hepatocytes	human	ENST00000338641.10	NF2	protein_coding	annotated	367	2154	5950	3548	2703	0.4183	0.3554	0.3291	0.3337	0.3557	0.0428	0.6086	0.8546	0.3122
attn	human_hepatocytes	human	ENST00000372902.4	TIMM8A	protein_coding	annotated	79	372	1210	426	381	0.7727	0.6134	0.5632	0.7692	0.5223	0.1408	0.7250	0.7533	0.3121
attn	human_hepatocytes	human	ENST00000239461.11	PRRX1	protein_coding	annotated	89	826	4061	302	288	0.3901	0.4081	0.4084	0.3633	0.3850	0.0662	0.6981	0.8819	0.3121
attn	human_hepatocytes	human	ENST00000373079.4	NAP1L3	protein_coding	annotated	275	1795	2649	987	987	0.4174	0.3738	0.3967	0.3988	0.3725	0.0567	0.6861	0.8784	0.3121
attn	human_hepatocytes	human	ENST00000648694.1	PEG3	protein_coding	annotated	459	4853	8451	9750	9750	0.3644	0.3589	0.3506	0.3417	0.3260	0.0150	0.6346	0.8489	0.3120
attn	human_hepatocytes	human	ENST00000360476.8	NMB	protein_coding	annotated	48	413	655	522	464	0.4157	0.4902	0.4828	0.4156	0.4970	0.1303	0.6620	0.7931	0.3120
attn	human_hepatocytes	human	ENST00000339420.7	ZDHHC3	protein_coding	annotated	275	1264	3902	1083	404	0.5824	0.5872	0.6394	0.6475	0.3916	0.0711	0.6667	0.8193	0.3120
attn	human_hepatocytes	human	ENST00000347839.10	KLC1	protein_coding	annotated	260	2146	2271	1334	760	0.8802	0.8189	0.5812	0.7634	0.4809	0.1229	0.5769	0.7671	0.3120
attn	human_hepatocytes	human	ENST00000426861.5	SEPTIN4	protein_coding	annotated	88	912	1906	719	329	0.3879	0.3942	0.3797	0.3487	0.3389	0.0278	0.7311	0.8207	0.3119
attn	human_hepatocytes	human	ENST00000502871.5	BMP2K	protein_coding	annotated	167	2155	3195	1462	1405	0.8932	0.5877	0.5353	0.8984	0.5396	0.1477	0.6488	0.8676	0.3119
attn	human_hepatocytes	human	ENST00000583757.5	NAT9	protein_coding	annotated	86	505	583	1028	904	0.6225	0.6262	0.4229	0.6504	0.4619	0.1138	0.6222	0.7378	0.3117
attn	human_hepatocytes	human	ENST00000300976.9	KLHL26	protein_coding	annotated	28	1875	4351	1643	1639	0.3302	0.3484	0.3847	0.3091	0.3628	0.0493	0.6545	0.9073	0.3117
attn	human_hepatocytes	human	ENST00000271628.9	SF3B4	protein_coding	annotated	45	1319	1544	6229	6214	0.5012	0.4207	0.4869	0.4991	0.4771	0.1214	0.4650	0.8400	0.3117
attn	human_hepatocytes	human	ENST00000461988.6	POR	protein_coding	annotated	30	2072	2446	24483	24475	0.7061	0.6677	0.6931	0.7078	0.6873	0.1913	0.4112	0.9070	0.3116
attn	human_hepatocytes	human	ENST00000651461.1	HENMT1	protein_coding	annotated	210	1391	1662	665	511	0.4764	0.4086	0.4047	0.4216	0.4429	0.1038	0.7282	0.8082	0.3116
attn	human_hepatocytes	human	ENST00000299492.9	PPFIBP2	protein_coding	annotated	160	2790	3328	918	903	0.3994	0.3657	0.3638	0.3829	0.3425	0.0316	0.7353	0.8106	0.3116
attn	human_hepatocytes	human	ENST00000649807.2	PARP16	protein_coding	annotated	458	1426	2734	1041	1023	0.8172	0.7800	0.5447	0.8163	0.5199	0.1402	0.6410	0.8729	0.3116
attn	human_hepatocytes	human	ENST00000572316.5	MYL4	protein_coding	annotated	92	685	850	502	494	0.5237	0.4353	0.4633	0.5237	0.4612	0.1135	0.6275	0.9696	0.3116
attn	human_hepatocytes	human	ENST00000382395.8	CPEB2	protein_coding	annotated	1	3015	6786	628	624	0.4471	0.4727	0.3848	0.4383	0.3726	0.0573	0.7265	0.8125	0.3115
attn	human_hepatocytes	human	ENST00000329759.6	FAM43A	protein_coding	annotated	945	2216	3155	608	390	0.3834	0.3554	0.3619	0.4491	0.3530	0.0411	0.7248	0.8641	0.3115
attn	human_hepatocytes	human	ENST00000407253.7	CENPM	protein_coding	annotated	61	384	818	241	181	0.3676	0.3849	0.3858	0.3928	0.4020	0.0788	0.7778	0.8840	0.3114
attn	human_hepatocytes	human	ENST00000381937.9	NADK2	protein_coding	annotated	128	1456	4011	2699	2678	0.4525	0.4313	0.3778	0.4270	0.3470	0.0359	0.6356	0.8406	0.3114
attn	human_hepatocytes	human	ENST00000221480.6	PEX11G	protein_coding	annotated	26	751	1078	601	600	0.4798	0.4629	0.4865	0.4689	0.4700	0.1181	0.6582	0.8617	0.3114
attn	human_hepatocytes	human	ENST00000504595.2	FBXL7	protein_coding	annotated	498	1973	4580	846	663	0.3740	0.4278	0.4693	0.4537	0.3856	0.0674	0.7016	0.7843	0.3114
attn	human_hepatocytes	human	ENST00000254950.13	VPS4A	protein_coding	annotated	163	1476	4106	1578	1159	0.7953	0.6815	0.5602	0.8101	0.5863	0.1641	0.4706	0.9154	0.3114
attn	human_hepatocytes	human	ENST00000480876.3	DDX31	protein_coding	annotated	153	1112	1333	1097	1097	0.7303	0.5279	0.5642	0.7296	0.5535	0.1531	0.6400	0.8979	0.3113
attn	human_hepatocytes	human	ENST00000548660.5	GLT8D2	protein_coding	uORF	201	515	1835	9780	1976	0.6066	0.6704	0.7310	0.9082	0.4580	0.1122	0.4898	0.8725	0.3112
attn	human_hepatocytes	human	ENST00000498737.8	NDUFA6	protein_coding	annotated	29	415	1072	4066	4018	0.6277	0.7357	0.5203	0.6177	0.5003	0.1323	0.4043	0.8440	0.3112
attn	human_hepatocytes	human	ENST00000282892.4	MED21	protein_coding	annotated	23	457	2669	3420	3376	0.8942	0.6214	0.6188	0.8890	0.5558	0.1541	0.5723	0.8223	0.3111
attn	human_hepatocytes	human	ENST00000902928.1	ZNF224	protein_coding	annotated	225	2348	3896	313	231	0.4292	0.4410	0.3762	0.4330	0.3849	0.0671	0.6923	0.8788	0.3111
attn	human_hepatocytes	human	ENST00000335890.3	UXT	protein_coding	annotated	218	727	773	11872	11864	0.8174	0.7335	0.6100	0.8186	0.5910	0.1658	0.3955	0.8667	0.3111
attn	human_hepatocytes	human	ENST00000372850.5	URM1	protein_coding	annotated	21	212	3045	7289	5729	0.8005	0.6522	0.6026	0.8425	0.6070	0.1707	0.3931	0.8869	0.3110
attn	human_hepatocytes	human	ENST00000536306.5	ZCCHC8	protein_coding	uORF	555	857	2904	2699	373	0.5542	0.5781	0.5461	0.3046	0.3336	0.0237	0.6610	0.7292	0.3110
attn	human_hepatocytes	human	ENST00000435437.2	RPE	protein_coding	annotated	6	581	858	3391	1885	0.8507	0.7062	0.6296	0.6527	0.4591	0.1129	0.4809	0.8345	0.3110
attn	human_hepatocytes	human	ENST00000223215.10	MEST	protein_coding	annotated	230	1237	2646	4215	3646	0.3656	0.3811	0.3882	0.3366	0.3622	0.0496	0.5422	0.7562	0.3109
attn	human_hepatocytes	human	ENST00000545337.1	C1RL	protein_coding	annotated	31	594	813	2394	2253	0.5934	0.4198	0.4301	0.5736	0.3807	0.0643	0.5612	0.5451	0.3108
attn	human_hepatocytes	human	ENST00000278980.11	COMMD7	protein_coding	annotated	77	679	1362	1091	1088	0.7811	0.6409	0.6029	0.7788	0.5937	0.1668	0.5366	0.8768	0.3107
attn	human_hepatocytes	human	ENST00000392086.8	DNAJB2	protein_coding	annotated	212	1045	1946	2182	1948	0.6167	0.5663	0.5088	0.5886	0.4333	0.0990	0.6199	0.8912	0.3107
attn	human_hepatocytes	human	ENST00000344408.10	EVC2	protein_coding	annotated	47	3973	4382	2395	2390	0.3469	0.3492	0.3330	0.3429	0.3287	0.0192	0.6883	0.9059	0.3107
attn	human_hepatocytes	human	ENST00000476781.6	MRPL47	protein_coding	annotated	15	767	1354	9156	9116	0.8191	0.4587	0.6453	0.8169	0.6176	0.1740	0.4677	0.7927	0.3106
attn	human_hepatocytes	human	ENST00000628825.2	ZNF33A	protein_coding	annotated	100	2553	2854	880	880	0.5105	0.4317	0.3780	0.5078	0.3722	0.0580	0.6815	0.7920	0.3106
attn	human_hepatocytes	human	ENST00000456324.5	ZNF146	protein_coding	annotated	1450	2328	3780	7379	1627	0.8684	0.7859	0.7463	0.7898	0.6577	0.1847	0.4877	0.6152	0.3106
attn	human_hepatocytes	human	ENST00000552360.4	INAFM1	protein_coding	annotated	36	464	839	4886	4222	0.4785	0.4308	0.4441	0.4484	0.3640	0.0514	0.5023	0.7482	0.3105
attn	human_hepatocytes	human	ENST00000339255.2	NIPAL3	protein_coding	annotated	349	1455	1676	2912	1148	0.4600	0.2537	0.2128	0.8517	0.4721	0.1198	0.5112	0.8815	0.3105
attn	human_hepatocytes	human	ENST00000534064.6	INTS4	protein_coding	annotated	26	2917	3146	2879	2879	0.3455	0.3999	0.4494	0.3442	0.4457	0.1063	0.6421	0.8694	0.3103
attn	human_hepatocytes	human	ENST00000876129.1	S1PR1	protein_coding	annotated	391	1704	3089	564	499	0.3547	0.3534	0.3547	0.3454	0.3512	0.0408	0.7442	0.9058	0.3103
attn	human_hepatocytes	human	ENST00000317945.6	CCDC34	protein_coding	annotated	41	730	2109	762	762	0.4903	0.5275	0.4251	0.4666	0.3836	0.0669	0.6706	0.8491	0.3102
attn	human_hepatocytes	human	ENST00000252011.8	DHX35	protein_coding	annotated	25	2136	3314	1250	1249	0.4497	0.4652	0.3982	0.4344	0.3743	0.0600	0.7236	0.8775	0.3102
attn	human_hepatocytes	human	ENST00000301391.8	CYB5D2	protein_coding	annotated	560	1354	1969	1706	1462	0.3417	0.3949	0.4241	0.3086	0.4208	0.0920	0.6510	0.8338	0.3101
attn	human_hepatocytes	human	ENST00000497454.6	RGL2	protein_coding	annotated	115	2448	2896	2426	2273	0.6845	0.6648	0.4525	0.6211	0.4295	0.0973	0.6700	0.7778	0.3101
attn	human_hepatocytes	human	ENST00000866143.1	EPB41L3	protein_coding	annotated	299	2896	3995	898	898	0.4202	0.3741	0.3606	0.4067	0.3429	0.0334	0.7342	0.8753	0.3101
attn	human_hepatocytes	human	ENST00000407319.7	TRIOBP	protein_coding	annotated	1	1296	2115	6999	6999	0.3628	0.3366	0.4621	0.3480	0.4354	0.1007	0.5284	0.6152	0.3101
attn	human_hepatocytes	human	ENST00000734696.1	ENSG00000295982	lncRNA	novel	45	194	542	206	121	0.3567	0.3653	0.3457	0.3754	0.4647	0.1165	0.7273	0.5537	0.3100
attn	human_hepatocytes	human	ENST00000347708.5	HGH1	protein_coding	annotated	63	1235	2534	981	943	0.4237	0.4382	0.3842	0.3951	0.3486	0.0387	0.7080	0.8314	0.3100
attn	human_hepatocytes	human	ENST00000443720.6	MKRN1	protein_coding	annotated	156	1145	1601	4807	4684	0.5335	0.5779	0.4356	0.5288	0.4027	0.0805	0.5311	0.8561	0.3100
attn	human_hepatocytes	human	ENST00000227471.7	UNC93B1	protein_coding	annotated	55	1848	2294	3682	3682	0.3757	0.3738	0.3624	0.3643	0.3487	0.0388	0.5737	0.8881	0.3100
attn	human_hepatocytes	human	ENST00000447966.7	ASIC1	protein_coding	annotated	338	1924	3886	858	749	0.4312	0.4016	0.4003	0.3991	0.3470	0.0373	0.6940	0.8558	0.3100
attn	human_hepatocytes	human	ENST00000354919.11	SUV39H2	protein_coding	annotated	24	1256	3059	575	566	0.3628	0.3934	0.4063	0.3193	0.3622	0.0504	0.7312	0.6837	0.3100
attn	human_hepatocytes	human	ENST00000267953.4	BCL2A1	protein_coding	annotated	78	605	780	934	870	0.5452	0.5273	0.4413	0.5315	0.4137	0.0878	0.6327	0.8862	0.3100
attn	human_hepatocytes	human	ENST00000307145.4	KLF13	protein_coding	annotated	379	1245	6845	2396	1684	0.5201	0.5226	0.4955	0.4459	0.3533	0.0430	0.5962	0.8575	0.3099
attn	human_hepatocytes	human	ENST00000375180.7	FAM120C	protein_coding	annotated	57	3347	8056	1420	1420	0.3456	0.3558	0.3693	0.3291	0.3516	0.0415	0.7181	0.8352	0.3098
attn	human_hepatocytes	human	ENST00000368378.7	THBS3	protein_coding	annotated	22	2892	3145	1573	1573	0.3935	0.3936	0.3779	0.3894	0.3359	0.0273	0.6903	0.8487	0.3096
attn	human_hepatocytes	human	ENST00000358321.4	SUSD2	protein_coding	annotated	34	2502	3172	1599	1599	0.3606	0.3456	0.3693	0.3523	0.3598	0.0488	0.6937	0.8924	0.3096
attn	human_hepatocytes	human	ENST00000478753.5	SEPHS2	protein_coding	annotated	502	1494	2244	5120	2380	0.7000	0.7107	0.4142	0.5997	0.4301	0.0980	0.5340	0.8723	0.3096
attn	human_hepatocytes	human	ENST00000341871.8	TMEM220	protein_coding	annotated	173	655	2813	557	557	0.4493	0.4474	0.4559	0.4052	0.4051	0.0826	0.6970	0.8151	0.3095
attn	human_hepatocytes	human	ENST00000926586.1	CLOCK	protein_coding	annotated	646	3186	3778	1614	1089	0.3093	0.3447	0.3604	0.3530	0.3759	0.0620	0.6870	0.6896	0.3094
attn	human_hepatocytes	human	ENST00000504176.6	ALPK1	protein_coding	Overlap_uORF	228	629	5203	4805	682	0.5666	0.4326	0.5255	0.5096	0.3889	0.0716	0.6356	0.6056	0.3094
attn	human_hepatocytes	human	ENST00000314256.12	TMEM94	protein_coding	Overlap_uORF	154	402	5412	2573	713	0.6870	0.6412	0.5142	0.7929	0.3470	0.0381	0.6687	0.7770	0.3093
attn	human_hepatocytes	human	ENST00000649644.1	CNOT6L	protein_coding	annotated	132	1799	8843	968	703	0.3012	0.4500	0.5331	0.4846	0.5141	0.1395	0.6355	0.8450	0.3093
attn	human_hepatocytes	human	ENST00000394909.7	ZNF16	protein_coding	annotated	94	2142	2522	1187	1175	0.3339	0.3506	0.3631	0.3256	0.3545	0.0447	0.6765	0.8877	0.3092
attn	human_hepatocytes	human	ENST00000308860.11	ADCK5	protein_coding	annotated	50	1792	1960	598	598	0.5153	0.5903	0.3981	0.5132	0.3939	0.0753	0.7263	0.8528	0.3092
attn	human_hepatocytes	human	ENST00000299871.9	ZNF211	protein_coding	annotated	132	2021	2577	986	840	0.4833	0.4360	0.3388	0.4367	0.3463	0.0375	0.7059	0.7845	0.3091
attn	human_hepatocytes	human	ENST00000404802.7	MPST	protein_coding	uORF	112	219	1453	1826	39	0.7710	0.7596	0.6345	0.4942	0.3982	0.0783	0.5781	0.7692	0.3091
attn	human_hepatocytes	human	ENST00000946286.1	APOL2	protein_coding	uORF	10	162	2174	10752	1222	0.6701	0.6934	0.6336	0.2368	0.3506	0.0414	0.4749	0.6088	0.3091
attn	human_hepatocytes	human	ENST00000373713.7	FABP3	protein_coding	annotated	63	464	1097	314	314	0.4824	0.4605	0.5359	0.4572	0.5078	0.1369	0.7222	0.9236	0.3091
attn	human_hepatocytes	human	ENST00000296412.14	ADH5	protein_coding	annotated	89	1213	2652	28838	28631	0.6378	0.5765	0.4361	0.6271	0.3986	0.0786	0.3279	0.8670	0.3091
attn	human_hepatocytes	human	ENST00000409718.5	SPATS2L	protein_coding	uORF	120	230	2648	29340	45	0.7659	0.7613	0.7663	0.2865	0.3552	0.0455	0.4136	0.6667	0.3090
attn	human_hepatocytes	human	ENST00000325438.12	PACS2	protein_coding	annotated	505	3174	3708	1099	1087	0.1847	0.1914	0.1986	0.3440	0.3419	0.0337	0.7366	0.9163	0.3090
attn	human_hepatocytes	human	ENST00000372195.5	RAPGEF1	protein_coding	annotated	245	3529	6256	1270	1237	0.3534	0.3702	0.3524	0.3421	0.3404	0.0323	0.7009	0.8739	0.3090
attn	human_hepatocytes	human	ENST00000305123.6	IRS1	protein_coding	annotated	1083	4811	9771	1545	1004	0.6110	0.5405	0.3974	0.5471	0.3534	0.0440	0.6792	0.8446	0.3090
attn	human_hepatocytes	human	ENST00000334141.7	ZSCAN2	protein_coding	annotated	227	679	993	328	260	0.3956	0.4047	0.4814	0.3765	0.4742	0.1220	0.7111	0.8654	0.3090
attn	human_hepatocytes	human	ENST00000527564.3	PPP3CA-DT	lncRNA	novel	335	727	1051	669	478	0.4377	0.4641	0.3605	0.4856	0.3845	0.0688	0.6818	0.6904	0.3090
attn	human_hepatocytes	human	ENST00000216802.10	PSME2	protein_coding	annotated	30	749	793	5442	5308	0.6731	0.5131	0.4818	0.6741	0.4797	0.1246	0.4359	0.8945	0.3090
attn	human_hepatocytes	human	ENST00000371079.6	ROR1	protein_coding	annotated	402	3215	5858	2149	1913	0.3847	0.3684	0.3414	0.3989	0.3370	0.0293	0.7042	0.8118	0.3088
attn	human_hepatocytes	human	ENST00000738103.1	SNHG16	lncRNA	novel	35	160	666	2108	1348	0.6953	0.7517	0.6101	0.7566	0.5313	0.1466	0.5250	0.7663	0.3088
attn	human_hepatocytes	human	ENST00000913664.1	HDAC4	protein_coding	annotated	548	3817	8746	1315	1106	0.4136	0.3659	0.3416	0.4229	0.3481	0.0395	0.7225	0.8852	0.3088
attn	human_hepatocytes	human	ENST00000504148.3	TIMM8B	protein_coding	annotated	34	285	780	4762	4250	0.5878	0.5620	0.5224	0.5883	0.4519	0.1109	0.3784	0.8772	0.3088
attn	human_hepatocytes	human	ENST00000648745.1	SMIM3	protein_coding	Overlap_uORF	187	399	1590	2613	624	0.7784	0.6666	0.5539	0.5941	0.4820	0.1259	0.5621	0.5144	0.3086
attn	human_hepatocytes	human	ENST00000330775.9	SLC37A4	protein_coding	annotated	254	1543	2102	1920	889	0.8137	0.7425	0.6830	0.6065	0.4074	0.0849	0.6048	0.6243	0.3086
attn	human_hepatocytes	human	ENST00000336811.10	ANG	protein_coding	annotated	601	1044	1222	2277	2272	0.2402	0.2476	0.2499	0.3662	0.3848	0.0694	0.5370	0.8451	0.3085
attn	human_hepatocytes	human	ENST00000298090.10	PABIR2	protein_coding	annotated	263	988	2706	942	815	0.7164	0.5468	0.5151	0.7200	0.4993	0.1338	0.7143	0.9031	0.3085
attn	human_hepatocytes	human	ENST00000636805.2	BTBD8	protein_coding	annotated	228	5606	5999	2785	2729	0.3777	0.3271	0.3276	0.3732	0.3213	0.0140	0.7220	0.8135	0.3084
attn	human_hepatocytes	human	ENST00000282728.10	HHEX	protein_coding	annotated	33	845	1724	439	439	0.4128	0.4198	0.3863	0.3857	0.3572	0.0478	0.7246	0.8269	0.3084
attn	human_hepatocytes	human	ENST00000398873.4	YDJC	protein_coding	annotated	22	471	1066	1525	1379	0.6000	0.4176	0.4867	0.5993	0.4761	0.1233	0.5610	0.5649	0.3084
attn	human_hepatocytes	human	ENST00000378353.5	MRS2	protein_coding	annotated	94	1320	1740	2462	2210	0.7486	0.7977	0.8241	0.7445	0.8280	0.0950	0.5754	0.2557	0.3084
attn	human_hepatocytes	human	ENST00000302345.6	CANT1	protein_coding	uORF	179	298	3534	8475	2835	0.4021	0.4152	0.3688	0.2991	0.3652	0.0545	0.5208	0.8131	0.3083
attn	human_hepatocytes	human	ENST00000342480.7	PODXL2	protein_coding	annotated	36	1853	2175	644	639	0.3279	0.3597	0.3961	0.3234	0.3917	0.0745	0.6630	0.8795	0.3083
attn	human_hepatocytes	human	ENST00000305046.13	ADH1B	protein_coding	annotated	71	1198	4067	1288	1255	0.7928	0.6643	0.4697	0.7950	0.4619	0.1165	0.6379	0.8518	0.3082
attn	human_hepatocytes	human	ENST00000447005.5	BBIP1	protein_coding	Overlap_uORF	74	199	727	1280	948	0.7565	0.6338	0.5753	0.8025	0.5175	0.1031	0.6111	0.4219	0.3080
attn	human_hepatocytes	human	ENST00000427699.5	ABCC3	protein_coding	annotated	81	1799	1881	835	811	0.3774	0.3746	0.3470	0.3819	0.3406	0.0335	0.7092	0.8385	0.3080
attn	human_hepatocytes	human	ENST00000313546.8	POC1B	protein_coding	annotated	153	1589	3024	1047	1047	0.4398	0.4508	0.3859	0.4133	0.3500	0.0420	0.7067	0.7402	0.3080
attn	human_hepatocytes	human	ENST00000377838.8	ZFAT	protein_coding	annotated	169	3900	4594	1007	968	0.3445	0.3359	0.3334	0.3384	0.3273	0.0209	0.7447	0.8306	0.3078
attn	human_hepatocytes	human	ENST00000301042.7	ZNF641	protein_coding	annotated	263	1579	4544	1443	1434	0.7394	0.5858	0.4535	0.7307	0.4112	0.0880	0.6705	0.8501	0.3078
attn	human_hepatocytes	human	ENST00000373042.5	C1orf122	protein_coding	annotated	616	948	1329	2770	2467	0.5114	0.3382	0.5904	0.5061	0.5901	0.1675	0.4851	0.7779	0.3077
attn	human_hepatocytes	human	ENST00000392474.6	CAMKK2	protein_coding	annotated	6	1676	4453	1512	1469	0.4021	0.3392	0.3733	0.3966	0.3639	0.0542	0.6811	0.8618	0.3075
attn	human_hepatocytes	human	ENST00000872784.1	TCAF1	protein_coding	annotated	178	2943	5712	11197	10884	0.4211	0.4420	0.4304	0.4159	0.4244	0.0965	0.4421	0.8856	0.3075
attn	human_hepatocytes	human	ENST00000369683.5	XPNPEP1	protein_coding	Overlap_uORF	119	334	2344	13064	2255	0.5346	0.5515	0.5701	0.3528	0.3314	0.0253	0.5459	0.5929	0.3075
attn	human_hepatocytes	human	ENST00000264669.10	FASTKD3	protein_coding	annotated	167	2155	2431	1229	1157	0.2778	0.3524	0.3890	0.2722	0.3898	0.0740	0.7293	0.6577	0.3074
attn	human_hepatocytes	human	ENST00000380327.9	TROAP	protein_coding	annotated	101	535	675	256	249	0.5811	0.4340	0.4565	0.5800	0.4545	0.1133	0.6571	0.9277	0.3074
attn	human_hepatocytes	human	ENST00000538577.5	SLC35B2	protein_coding	Overlap_uORF	162	446	1909	8173	3058	0.5038	0.4553	0.4714	0.4360	0.3463	0.0394	0.5068	0.6024	0.3073
attn	human_hepatocytes	human	ENST00000479339.5	CNKSR3	protein_coding	annotated	352	1779	2023	283	283	0.7010	0.6475	0.7054	0.6999	0.5963	0.1696	0.6562	0.9117	0.3073
attn	human_hepatocytes	human	ENST00000840034.1	ENSG00000286410	lncRNA	novel	65	169	602	1313	514	0.4640	0.4923	0.4631	0.4506	0.4110	0.0883	0.6465	0.7179	0.3073
attn	human_hepatocytes	human	ENST00000536525.6	NAV3	protein_coding	annotated	174	7265	7386	1992	1992	0.4004	0.3603	0.3367	0.3996	0.3357	0.0296	0.7248	0.7892	0.3073
attn	human_hepatocytes	human	ENST00000367749.4	FMO4	protein_coding	annotated	382	2058	2303	950	666	0.4129	0.3398	0.3385	0.3580	0.3628	0.0537	0.7071	0.7988	0.3072
attn	human_hepatocytes	human	ENST00000543378.7	LRRC37B	protein_coding	uORF	559	765	3697	319	138	0.2835	0.3622	0.3587	0.3950	0.4786	0.1254	0.7273	0.9203	0.3071
attn	human_hepatocytes	human	ENST00000237858.11	GLRX	protein_coding	annotated	65	385	932	13316	12935	0.5900	0.7833	0.6406	0.5730	0.6092	0.1736	0.2890	0.8857	0.3071
attn	human_hepatocytes	human	ENST00000261024.7	SLC40A1	protein_coding	annotated	327	2042	3330	673	632	0.3713	0.4021	0.3889	0.3630	0.3857	0.0713	0.7302	0.8307	0.3071
attn	human_hepatocytes	human	ENST00000369847.4	PCGF6	protein_coding	annotated	75	1127	2236	833	821	0.4515	0.4880	0.4016	0.4322	0.3753	0.0636	0.6522	0.8477	0.3071
attn	human_hepatocytes	human	ENST00000328668.8	ARSI	protein_coding	annotated	533	2242	3113	696	534	0.6831	0.3870	0.3963	0.3827	0.4096	0.0876	0.7203	0.8371	0.3070
attn	human_hepatocytes	human	ENST00000367576.6	LTV1	protein_coding	annotated	141	1568	1853	2115	2004	0.3758	0.3438	0.3251	0.3914	0.3389	0.0331	0.6449	0.8184	0.3069
attn	human_hepatocytes	human	ENST00000942062.1	EEF2K	protein_coding	annotated	193	2370	4667	2382	1940	0.4315	0.3263	0.3542	0.4815	0.3742	0.0630	0.6667	0.5119	0.3069
attn	human_hepatocytes	human	ENST00000348849.8	RBMS1	protein_coding	annotated	445	1665	4286	7223	6237	0.7111	0.4614	0.4635	0.7165	0.4427	0.1074	0.4904	0.8206	0.3068
attn	human_hepatocytes	human	ENST00000913248.1	N4BP2	protein_coding	annotated	488	5800	9815	1925	1872	0.4206	0.3441	0.3467	0.4067	0.3240	0.0187	0.7129	0.8312	0.3067
attn	human_hepatocytes	human	ENST00000533917.5	NAV2	protein_coding	annotated	258	4739	5084	1795	1795	0.3299	0.3270	0.3286	0.3245	0.3231	0.0178	0.7057	0.9097	0.3066
attn	human_hepatocytes	human	ENST00000309755.9	KLHL3	protein_coding	annotated	444	2207	6805	1580	1326	0.4478	0.4394	0.3035	0.3820	0.3432	0.0373	0.6816	0.9427	0.3066
attn	human_hepatocytes	human	ENST00000367963.8	MOXD1	protein_coding	annotated	50	1891	2989	399	399	0.3841	0.4071	0.3612	0.3729	0.3491	0.0426	0.7439	0.9248	0.3066
attn	human_hepatocytes	human	ENST00000323571.9	WIPF2	protein_coding	annotated	259	1581	7492	2579	2067	0.4132	0.5675	0.5217	0.4443	0.5007	0.1357	0.6174	0.5559	0.3066
attn	human_hepatocytes	human	ENST00000610935.2	ZNF787	protein_coding	annotated	135	1283	1940	1339	1280	0.4036	0.4461	0.3907	0.3847	0.3687	0.0590	0.6625	0.7945	0.3066
attn	human_hepatocytes	human	ENST00000253794.7	VPS25	protein_coding	annotated	28	558	1088	15657	15597	0.5200	0.7427	0.7366	0.5081	0.7073	0.1983	0.3742	0.8835	0.3065
attn	human_hepatocytes	human	ENST00000420543.6	AZI2	protein_coding	annotated	456	1187	1366	4064	2419	0.9118	0.7044	0.6410	0.5930	0.5275	0.1467	0.5314	0.8189	0.3065
attn	human_hepatocytes	human	ENST00000334398.8	TMLHE	protein_coding	annotated	163	1428	3952	4172	4052	0.3881	0.4070	0.4236	0.3453	0.3679	0.0585	0.6007	0.8546	0.3065
attn	human_hepatocytes	human	ENST00000307546.14	MAGI3	protein_coding	annotated	520	4965	6874	1398	1017	0.4850	0.5122	0.4148	0.5048	0.3602	0.0522	0.6916	0.7847	0.3065
attn	human_hepatocytes	human	ENST00000402010.8	MARK2	protein_coding	annotated	398	2764	4547	2957	2868	0.6171	0.5210	0.4999	0.6300	0.4755	0.1245	0.6426	0.8898	0.3064
attn	human_hepatocytes	human	ENST00000684572.1	ZSCAN20	protein_coding	annotated	158	3289	9456	1139	1042	0.3229	0.3377	0.3526	0.3249	0.3444	0.0386	0.7104	0.8436	0.3064
attn	human_hepatocytes	human	ENST00000863261.1	PHF21A	protein_coding	uORF	439	606	7353	4616	498	0.7768	0.6744	0.6328	0.7609	0.3700	0.0602	0.5990	0.7510	0.3063
attn	human_hepatocytes	human	ENST00000393000.3	RNF7	protein_coding	annotated	46	318	805	5793	4608	0.5354	0.4995	0.4356	0.4976	0.3769	0.0656	0.4348	0.7001	0.3062
